PLC_Tag,Address,RegisterType,DataType,FunctionCode,AccessType,Description,Unit,SignalType,DCS_Tag,DCS_Functions
1130-PM-303B_Q2_F.PLC,585,1,BOOL,2,Read,PLC.1130-PM-303B - Condensate Stripper Bottom Pump_Circuit 2_Q2_Motor 2 Fault 1:Fault 0:Normal,"",Permanent,"",""
1130-PM-303B_QF2_ATUO.PLC,586,1,BOOL,2,Read,PLC.1130-PM-303B - Condensate Stripper Bottom Pump_Circuit 2_Q2_Remote_Local 1:Remote 0:Local,"",Permanent,"",""
1130-PM-303B_QF2_STA.PLC,587,1,BOOL,2,Read,PLC.1130-PM-303B - Condensate Stripper Bottom Pump_Circuit 2_QF2_Switch Closing 1:Closed 0:Open,"",Permanent,"",""
1612-PM-606B_M3_PERMIT.PLC,588,1,BOOL,2,Read,PLC.1612-PM-606B - LLP Condensate Pump_Circuit 3_Permitted State 1:Permit 0:Not Permit,"",Permanent,"",""
1612-PM-606B_Q3_READY.PLC,589,1,BOOL,2,Read,PLC.1612-PM-606B - LLP Condensate Pump_Circuit 3_Q3_Ready 1:Ready 0:Not Ready,"",Permanent,"",""
1612-PM-606B_Q3_BYPS.PLC,590,1,BOOL,2,Read,PLC.1612-PM-606B - LLP Condensate Pump_Circuit 3_Q3_Motor 3 Operation 1:Running 0:Stopped,"",Permanent,"",""
1612-PM-606B_Q3_F.PLC,591,1,BOOL,2,Read,PLC.1612-PM-606B - LLP Condensate Pump_Circuit 3_Q3_Motor 3 Fault 1:Fault 0:Normal,"",Permanent,"",""
1612-PM-606B_QF3_ATUO.PLC,592,1,BOOL,2,Read,PLC.1612-PM-606B - LLP Condensate Pump_Circuit 3_Q3_Remote_Local 1:Remote 0:Local,"",Permanent,"",""
1612-PM-606B_QF3_STA.PLC,593,1,BOOL,2,Read,PLC.1612-PM-606B - LLP Condensate Pump_Circuit 3_QF3_Switch Closing 1:Closed 0:Open,"",Permanent,"",""
2202-NK-SG-102-B.SS03_1_PLC_TX.PLC,594,1,BOOL,2,Read,PLC.2202-NK-SG-102-B.SS03_1 - inlet switch+SOFT STARTER_SSR PLC Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
2701-PM-1202B_M1_PERMIT.PLC,595,1,BOOL,2,Read,PLC.2701-PM-1202B - Ethylbenzene transfer pump_Circuit 1_Permitted State 1:Permit 0:Not Permit,"",Permanent,"",""
2701-PM-1202B_Q1_READY.PLC,596,1,BOOL,2,Read,PLC.2701-PM-1202B - Ethylbenzene transfer pump_Circuit 1_Q1_Ready 1:Ready 0:Not Ready,"",Permanent,"",""
2701-PM-1202B_Q1_BYPS.PLC,597,1,BOOL,2,Read,PLC.2701-PM-1202B - Ethylbenzene transfer pump_Circuit 1_Q1_Motor 1 Operation 1:Running 0:Stopped,"",Permanent,"",""
2701-PM-1202B_Q1_F.PLC,598,1,BOOL,2,Read,PLC.2701-PM-1202B - Ethylbenzene transfer pump_Circuit 1_Q1_Motor 1 Fault 1:Fault 0:Normal,"",Permanent,"",""
2701-PM-1202B_QF1_ATUO.PLC,599,1,BOOL,2,Read,PLC.2701-PM-1202B - Ethylbenzene transfer pump_Circuit 1_Q1_Remote_Local 1:Remote 0:Local,"",Permanent,"",""
2701-PM-1202B_QF1_STA.PLC,600,1,BOOL,2,Read,PLC.2701-PM-1202B - Ethylbenzene transfer pump_Circuit 1_QF1_Switch Closing 1:Closed 0:Open,"",Permanent,"",""
2701-PM-1201B_M2_PERMIT.PLC,601,1,BOOL,2,Read,PLC.2701-PM-1201B - Benzene transfer pump_Circuit 2_Permitted State 1:Permit 0:Not Permit,"",Permanent,"",""
2701-PM-1201B_Q2_READY.PLC,602,1,BOOL,2,Read,PLC.2701-PM-1201B - Benzene transfer pump_Circuit 2_Q2_Ready 1:Ready 0:Not Ready,"",Permanent,"",""
2701-PM-1201B_Q2_BYPS.PLC,603,1,BOOL,2,Read,PLC.2701-PM-1201B - Benzene transfer pump_Circuit 2_Q2_Motor 2 Operation 1:Running 0:Stopped,"",Permanent,"",""
2701-PM-1201B_Q2_F.PLC,604,1,BOOL,2,Read,PLC.2701-PM-1201B - Benzene transfer pump_Circuit 2_Q2_Motor 2 Fault 1:Fault 0:Normal,"",Permanent,"",""
2701-PM-1201B_QF2_ATUO.PLC,605,1,BOOL,2,Read,PLC.2701-PM-1201B - Benzene transfer pump_Circuit 2_Q2_Remote_Local 1:Remote 0:Local,"",Permanent,"",""
2701-PM-1201B_QF2_STA.PLC,606,1,BOOL,2,Read,PLC.2701-PM-1201B - Benzene transfer pump_Circuit 2_QF2_Switch Closing 1:Closed 0:Open,"",Permanent,"",""
2701-PM-1204B_M3_PERMIT.PLC,607,1,BOOL,2,Read,PLC.2701-PM-1204B - DM Transfer Pump_Circuit 3_Permitted State 1:Permit 0:Not Permit,"",Permanent,"",""
2701-PM-1204B_Q3_READY.PLC,608,1,BOOL,2,Read,PLC.2701-PM-1204B - DM Transfer Pump_Circuit 3_Q3_Ready 1:Ready 0:Not Ready,"",Permanent,"",""
2701-PM-1204B_Q3_BYPS.PLC,609,1,BOOL,2,Read,PLC.2701-PM-1204B - DM Transfer Pump_Circuit 3_Q3_Motor 3 Operation 1:Running 0:Stopped,"",Permanent,"",""
2701-PM-1204B_Q3_F.PLC,610,1,BOOL,2,Read,PLC.2701-PM-1204B - DM Transfer Pump_Circuit 3_Q3_Motor 3 Fault 1:Fault 0:Normal,"",Permanent,"",""
2701-PM-1204B_QF3_ATUO.PLC,611,1,BOOL,2,Read,PLC.2701-PM-1204B - DM Transfer Pump_Circuit 3_Q3_Remote_Local 1:Remote 0:Local,"",Permanent,"",""
2701-PM-1204B_QF3_STA.PLC,612,1,BOOL,2,Read,PLC.2701-PM-1204B - DM Transfer Pump_Circuit 3_QF3_Switch Closing 1:Closed 0:Open,"",Permanent,"",""
2202-NK-SG-102-B.SS05_1_PLC_TX.PLC,613,1,BOOL,2,Read,PLC.2202-NK-SG-102-B.SS05_1 - inlet switch+SOFT STARTER_SSR PLC Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
2701-PM-1207B_M1_PERMIT.PLC,614,1,BOOL,2,Read,PLC.2701-PM-1207B - Heavy Tar Loading Pump_Circuit 1_Permitted State 1:Permit 0:Not Permit,"",Permanent,"",""
2701-PM-1207B_Q1_READY.PLC,615,1,BOOL,2,Read,PLC.2701-PM-1207B - Heavy Tar Loading Pump_Circuit 1_Q1_Ready 1:Ready 0:Not Ready,"",Permanent,"",""
2701-PM-1207B_Q1_BYPS.PLC,616,1,BOOL,2,Read,PLC.2701-PM-1207B - Heavy Tar Loading Pump_Circuit 1_Q1_Motor 1 Operation 1:Running 0:Stopped,"",Permanent,"",""
2701-PM-1207B_Q1_F.PLC,617,1,BOOL,2,Read,PLC.2701-PM-1207B - Heavy Tar Loading Pump_Circuit 1_Q1_Motor 1 Fault 1:Fault 0:Normal,"",Permanent,"",""
2701-PM-1207B_QF1_ATUO.PLC,618,1,BOOL,2,Read,PLC.2701-PM-1207B - Heavy Tar Loading Pump_Circuit 1_Q1_Remote_Local 1:Remote 0:Local,"",Permanent,"",""
2701-PM-1207B_QF1_STA.PLC,619,1,BOOL,2,Read,PLC.2701-PM-1207B - Heavy Tar Loading Pump_Circuit 1_QF1_Switch Closing 1:Closed 0:Open,"",Permanent,"",""
2701-PM-1205A_M2_PERMIT.PLC,620,1,BOOL,2,Read,PLC.2701-PM-1205A - SM Transfer Pump_Circuit 2_Permitted State 1:Permit 0:Not Permit,"",Permanent,"",""
2701-PM-1205A_Q2_READY.PLC,621,1,BOOL,2,Read,PLC.2701-PM-1205A - SM Transfer Pump_Circuit 2_Q2_Ready 1:Ready 0:Not Ready,"",Permanent,"",""
2701-PM-1205A_Q2_BYPS.PLC,622,1,BOOL,2,Read,PLC.2701-PM-1205A - SM Transfer Pump_Circuit 2_Q2_Motor 2 Operation 1:Running 0:Stopped,"",Permanent,"",""
2701-PM-1205A_Q2_F.PLC,623,1,BOOL,2,Read,PLC.2701-PM-1205A - SM Transfer Pump_Circuit 2_Q2_Motor 2 Fault 1:Fault 0:Normal,"",Permanent,"",""
2701-PM-1205A_QF2_ATUO.PLC,624,1,BOOL,2,Read,PLC.2701-PM-1205A - SM Transfer Pump_Circuit 2_Q2_Remote_Local 1:Remote 0:Local,"",Permanent,"",""
2701-PM-1205A_QF2_STA.PLC,625,1,BOOL,2,Read,PLC.2701-PM-1205A - SM Transfer Pump_Circuit 2_QF2_Switch Closing 1:Closed 0:Open,"",Permanent,"",""
2701-PM-1205S_M3_PERMIT.PLC,626,1,BOOL,2,Read,PLC.2701-PM-1205S - SM Transfer Pump_Circuit 3_Permitted State 1:Permit 0:Not Permit,"",Permanent,"",""
2701-PM-1205S_Q3_READY.PLC,627,1,BOOL,2,Read,PLC.2701-PM-1205S - SM Transfer Pump_Circuit 3_Q3_Ready 1:Ready 0:Not Ready,"",Permanent,"",""
2701-PM-1205S_Q3_BYPS.PLC,628,1,BOOL,2,Read,PLC.2701-PM-1205S - SM Transfer Pump_Circuit 3_Q3_Motor 3 Operation 1:Running 0:Stopped,"",Permanent,"",""
2701-PM-1205S_Q3_F.PLC,629,1,BOOL,2,Read,PLC.2701-PM-1205S - SM Transfer Pump_Circuit 3_Q3_Motor 3 Fault 1:Fault 0:Normal,"",Permanent,"",""
2701-PM-1205S_QF3_ATUO.PLC,630,1,BOOL,2,Read,PLC.2701-PM-1205S - SM Transfer Pump_Circuit 3_Q3_Remote_Local 1:Remote 0:Local,"",Permanent,"",""
2701-PM-1205S_QF3_STA.PLC,631,1,BOOL,2,Read,PLC.2701-PM-1205S - SM Transfer Pump_Circuit 3_QF3_Switch Closing 1:Closed 0:Open,"",Permanent,"",""
2701-PK-1201B-M_TX.VFD,632,1,BOOL,2,Read,VFD.2701-PK-1201B-M - ITF Waste Gas Fan_VFD Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
2701-PK-1201B-M_TX.PLC,633,1,BOOL,2,Read,PLC.2701-PK-1201B-M - ITF Waste Gas Fan_VFD PLC Communication Status 1:Communication Normal 0:Communication Interrupted,"",Permanent,"",""
2701-PK-1201B-M_PERMIT.PLC,634,1,BOOL,2,Read,PLC.2701-PK-1201B-M - ITF Waste Gas Fan_Permitted State 1:Permit 0:No Permit,"",Permanent,"",""
2701-PK-1201B-M_LOC_REM.PLC,635,1,BOOL,2,Read,PLC.2701-PK-1201B-M - ITF Waste Gas Fan_Remote_Local 1:Remote 0:Local,"",Permanent,"",""
2701-PK-1201B-M_STA.PLC,636,1,BOOL,2,Read,PLC.2701-PK-1201B-M - ITF Waste Gas Fan_Motor Operation 1:Running 0:Stopped,"",Permanent,"",""
2701-PK-1201B-M_REDAY.PLC,637,1,BOOL,2,Read,PLC.2701-PK-1201B-M - ITF Waste Gas Fan_Motor ALLReady 1:Ready 0:Not Ready,"",Permanent,"",""
2701-PK-1201B-M_SWITCH_ON.PLC,638,1,BOOL,2,Read,PLC.2701-PK-1201B-M - ITF Waste Gas Fan_MCCB Closed 1:Closed Position 0:Open Position,"",Permanent,"",""
2701-PK-1201B-M_DOORSTA.PLC,639,1,BOOL,2,Read,PLC.2701-PK-1201B-M - ITF Waste Gas Fan_Cabinet Door Closed 1:Cabinet Door Closed 0:Open,"",Permanent,"",""
2701-PK-1201B-M_FAULT.PLC,640,1,BOOL,2,Read,PLC.2701-PK-1201B-M - ITF Waste Gas Fan_General Fault 1:Fault 0:Normal,"",Permanent,"",""
2701-PK-1201B-M_EM_STOP.PLC,641,1,BOOL,2,Read,PLC.2701-PK-1201B-M - ITF Waste Gas Fan_Emergency shutdown 1:Emergency shutdown 0:Normal,"",Permanent,"",""
1630-PM-214A_I_A,2,4,32-Bit Floating,3,Read,1630-PM-214A - R-101 Recycle Pumps_Phase A current,A,Permanent,"",""
1630-PM-605A_I_A,4,4,32-Bit Floating,3,Read,1630-PM-605A - R-101 Recycle Pumps_Phase A current,A,Permanent,"",""
1130-PM-305A_I_A,6,4,32-Bit Floating,3,Read,1130-PM-305A - HP Flare K.O.Drum Pump_Phase A current,A,Permanent,"",""
1130-PM-306A_I_A,8,4,32-Bit Floating,3,Read,1130-PM-306A - HP Flare K.O.Drum Pump_Phase A current,A,Permanent,"",""
1162-PM-602_I_A,10,4,32-Bit Floating,3,Read,1162-PM-602 - HP Flare K.O.Drum Pump_Phase A current,A,Permanent,"",""
1162-PM-603_I_A,12,4,32-Bit Floating,3,Read,1162-PM-603 - LP Flare K.O.Drum Pump_Phase A current,A,Permanent,"",""
2202-NK-SG-102-A.03OC_8_I_A,14,4,32-Bit Floating,3,Read,2202-NK-SG-102-A.03OC_8 - LP Flare K.O.Drum Pump_Phase A current,A,Permanent,"",""
1130-PM-311_I_A,16,4,32-Bit Floating,3,Read,1130-PM-311 - LP Flare K.O.Drum Pump_Phase A current,A,Permanent,"",""
1612-PM-611A_I_A,18,4,32-Bit Floating,3,Read,1612-PM-611A - Offgas Absorber Bottom Pump_Phase A current,A,Permanent,"",""
1612-PM-001A_I_A,20,4,32-Bit Floating,3,Read,1612-PM-001A - Offgas Absorber Bottom Pump_Phase A current,A,Permanent,"",""
1612-P-611A.HE-JB_I_A,22,4,32-Bit Floating,3,Read,1612-P-611A.HE-JB - Offgas Absorber Bottom Pump_Phase A current,A,Permanent,"",""
1624-PM-614_I_A,24,4,32-Bit Floating,3,Read,1624-PM-614 - Rich Oil Stripper Bottom Pump_Phase A current,A,Permanent,"",""
2202-NK-SG-102-A.05OC_6_I_A,26,4,32-Bit Floating,3,Read,2202-NK-SG-102-A.05OC_6 - Rich Oil Stripper Bottom Pump_Phase A current,A,Permanent,"",""
1130-PM-302A_I_A,28,4,32-Bit Floating,3,Read,1130-PM-302A - SM Slop Drum water Pump_Phase A current,A,Permanent,"",""
1110-KM-101A-2_I_A,30,4,32-Bit Floating,3,Read,1110-KM-101A-2 - SM Slop Drum water Pump_Phase A current,A,Permanent,"",""
1110-PM-131A_I_A,32,4,32-Bit Floating,3,Read,1110-PM-131A - SM Slop Drum water Pump_Phase A current,A,Permanent,"",""
1110-PM-131B_I_A,34,4,32-Bit Floating,3,Read,1110-PM-131B - SM Slop Drum HC Pump_Phase A current,A,Permanent,"",""
1110-KM-101A.EH02_I_A,36,4,32-Bit Floating,3,Read,1110-KM-101A.EH02 - SM Slop Drum HC Pump_Phase A current,A,Permanent,"",""
1110-PM-133A_I_A,38,4,32-Bit Floating,3,Read,1110-PM-133A - SM Slop Drum HC Pump_Phase A current,A,Permanent,"",""
1110-V-136.EH_I_A,40,4,32-Bit Floating,3,Read,1110-V-136.EH - SPARE_Phase A current,A,Permanent,"",""
1130-KM-301A_I_A,42,4,32-Bit Floating,3,Read,1130-KM-301A - SPARE_Phase A current,A,Permanent,"",""
2202-NK-SG-102-A.07OC_8_I_A,44,4,32-Bit Floating,3,Read,2202-NK-SG-102-A.07OC_8 - SPARE_Phase A current,A,Permanent,"",""
1130-BLM-331A_I_A,46,4,32-Bit Floating,3,Read,1130-BLM-331A - Back-washed pump_Phase A current,A,Permanent,"",""
1130-PM-331B_I_A,48,4,32-Bit Floating,3,Read,1130-PM-331B - Back-washed pump_Phase A current,A,Permanent,"",""
1130-V-332A.EH_I_A,50,4,32-Bit Floating,3,Read,1130-V-332A.EH - Back-washed pump_Phase A current,A,Permanent,"",""
1130-PM-331A_I_A,52,4,32-Bit Floating,3,Read,1130-PM-331A - Desuperheater Water Pump_Phase A current,A,Permanent,"",""
2701-PK-1501A-M_I_A,54,4,32-Bit Floating,3,Read,2701-PK-1501A-M - Desuperheater Water Pump_Phase A current,A,Permanent,"",""
2701-PM-1215_I_A,56,4,32-Bit Floating,3,Read,2701-PM-1215 - oil pump motor_Phase A current,A,Permanent,"",""
2701-PM-1701A_I_A,58,4,32-Bit Floating,3,Read,2701-PM-1701A - oil pump motor_Phase A current,A,Permanent,"",""
2701-AGM-1701_I_A,60,4,32-Bit Floating,3,Read,2701-AGM-1701 - oil pump motor_Phase A current,A,Permanent,"",""
2701-PM-1206A_I_A,62,4,32-Bit Floating,3,Read,2701-PM-1206A - Oil heater junction box_Phase A current,A,Permanent,"",""
2202-NK-SG-102-A.11OC_8_I_A,64,4,32-Bit Floating,3,Read,2202-NK-SG-102-A.11OC_8 - Oil heater junction box_Phase A current,A,Permanent,"",""
1130-PM-301A_I_A,66,4,32-Bit Floating,3,Read,1130-PM-301A - Oil heater junction box_Phase A current,A,Permanent,"",""
1130-PM-303A_I_A,68,4,32-Bit Floating,3,Read,1130-PM-303A - Wasteoil Sump Pump_Phase A current,A,Permanent,"",""
1612-PM-606A_I_A,70,4,32-Bit Floating,3,Read,1612-PM-606A - Wasteoil Sump Pump_Phase A current,A,Permanent,"",""
2701-PM-1202A_I_A,72,4,32-Bit Floating,3,Read,2701-PM-1202A - Wasteoil Sump Pump_Phase A current,A,Permanent,"",""
2701-PM-1201A_I_A,74,4,32-Bit Floating,3,Read,2701-PM-1201A - SPARE_Phase A current,A,Permanent,"",""
2701-PM-1204A_I_A,76,4,32-Bit Floating,3,Read,2701-PM-1204A - SPARE_Phase A current,A,Permanent,"",""
2701-PM-1203_I_A,78,4,32-Bit Floating,3,Read,2701-PM-1203 - Process Condensate Pump_Phase A current,A,Permanent,"",""
2701-PM-1207A_I_A,80,4,32-Bit Floating,3,Read,2701-PM-1207A - Process Condensate Pump_Phase A current,A,Permanent,"",""
2701-PM-1205B_I_A,82,4,32-Bit Floating,3,Read,2701-PM-1205B - Process Condensate Pump_Phase A current,A,Permanent,"",""
2701-PK-1201A-M_OP_F,84,4,32-Bit Floating,3,Read,2701-PK-1201A-M - Oil pump motor 1_Operating Frequency,Hz,Permanent,"",""
2701-PK-1201A-M_OUT_CUR,86,4,32-Bit Floating,3,Read,2701-PK-1201A-M - Oil pump motor 1_Output Current,A,Permanent,"",""
1115-PM-101B_I_A,88,4,32-Bit Floating,3,Read,1115-PM-101B - Oil pump motor 1_Phase A current,A,Permanent,"",""
1630-PM-214B_I_A,90,4,32-Bit Floating,3,Read,1630-PM-214B - Oil pump motor 1_Phase A current,A,Permanent,"",""
1630-PM-605B_I_A,92,4,32-Bit Floating,3,Read,1630-PM-605B - Oil pump motor 2_Phase A current,A,Permanent,"",""
1130-PM-305B_I_A,94,4,32-Bit Floating,3,Read,1130-PM-305B - Oil pump motor 2_Phase A current,A,Permanent,"",""
1130-PM-306B_I_A,96,4,32-Bit Floating,3,Read,1130-PM-306B - Oil pump motor 2_Phase A current,A,Permanent,"",""
1130-BLM-331B_I_A,98,4,32-Bit Floating,3,Read,1130-BLM-331B - Electric heater for crankcase_Phase A current,A,Permanent,"",""
1130-PM-302B_I_A,100,4,32-Bit Floating,3,Read,1130-PM-302B - Electric heater for crankcase_Phase A current,A,Permanent,"",""
1612-PM-611B_I_A,102,4,32-Bit Floating,3,Read,1612-PM-611B - Electric heater for crankcase_Phase A current,A,Permanent,"",""
1612-PM-001B_I_A,104,4,32-Bit Floating,3,Read,1612-PM-001B - Water pump motor 1_Phase A current,A,Permanent,"",""
1612-P-611B.HE-JB_I_A,106,4,32-Bit Floating,3,Read,1612-P-611B.HE-JB - Water pump motor 1_Phase A current,A,Permanent,"",""
1110-KM-101B-2_I_A,108,4,32-Bit Floating,3,Read,1110-KM-101B-2 - Electric heater for water tank_Phase A current,A,Permanent,"",""
1110-PM-132A_I_A,110,4,32-Bit Floating,3,Read,1110-PM-132A - Electric heater for water tank_Phase A current,A,Permanent,"",""
1110-PM-132B_I_A,112,4,32-Bit Floating,3,Read,1110-PM-132B - Electric heater for water tank_Phase A current,A,Permanent,"",""
1110-KM-101B.EH02_I_A,114,4,32-Bit Floating,3,Read,1110-KM-101B.EH02 - Barring motor_Phase A current,A,Permanent,"",""
2202-NK-SG-102-B.08OC_8_I_A,116,4,32-Bit Floating,3,Read,2202-NK-SG-102-B.08OC_8 - Barring motor_Phase A current,A,Permanent,"",""
1110-PM-133B_I_A,118,4,32-Bit Floating,3,Read,1110-PM-133B - Barring motor_Phase A current,A,Permanent,"",""
1130-KM-301B_I_A,120,4,32-Bit Floating,3,Read,1130-KM-301B - SPARE_Phase A current,A,Permanent,"",""
1130-PM-332A_I_A,122,4,32-Bit Floating,3,Read,1130-PM-332A - SPARE_Phase A current,A,Permanent,"",""
1130-PM-332B_I_A,124,4,32-Bit Floating,3,Read,1130-PM-332B - SPARE_Phase A current,A,Permanent,"",""
1130-V-332B.EH_I_A,126,4,32-Bit Floating,3,Read,1130-V-332B.EH - Oil station fans_Phase A current,A,Permanent,"",""
2701-PK-1501B-M_I_A,128,4,32-Bit Floating,3,Read,2701-PK-1501B-M - Oil station fans_Phase A current,A,Permanent,"",""
2701-PM-1216_I_A,130,4,32-Bit Floating,3,Read,2701-PM-1216 - Oil station fans_Phase A current,A,Permanent,"",""
2202-NK-SG-102-B.12OC_3_I_A,132,4,32-Bit Floating,3,Read,2202-NK-SG-102-B.12OC_3 - Auxiliary oil pump motor_Phase A current,A,Permanent,"",""
2701-PM-1701B_I_A,134,4,32-Bit Floating,3,Read,2701-PM-1701B - Auxiliary oil pump motor_Phase A current,A,Permanent,"",""
2701-PM-1206B_I_A,136,4,32-Bit Floating,3,Read,2701-PM-1206B - Lube oil tank heater_Phase A current,A,Permanent,"",""
2202-NK-SG-102-B.12OC_6_I_A,138,4,32-Bit Floating,3,Read,2202-NK-SG-102-B.12OC_6 - Lube oil tank heater_Phase A current,A,Permanent,"",""
1130-PM-301B_I_A,140,4,32-Bit Floating,3,Read,1130-PM-301B - Lube oil tank heater_Phase A current,A,Permanent,"",""
1130-PM-303B_I_A,142,4,32-Bit Floating,3,Read,1130-PM-303B - Main oil pump motor_Phase A current,A,Permanent,"",""
1612-PM-606B_I_A,144,4,32-Bit Floating,3,Read,1612-PM-606B - Main oil pump motor_Phase A current,A,Permanent,"",""
2701-PM-1202B_I_A,146,4,32-Bit Floating,3,Read,2701-PM-1202B - Main oil pump motor_Phase A current,A,Permanent,"",""
2701-PM-1201B_I_A,148,4,32-Bit Floating,3,Read,2701-PM-1201B - ITF Waste Gas FanAcoustic Enclosure Fan_Phase A current,A,Permanent,"",""
2701-PM-1205S_I_A,150,4,32-Bit Floating,3,Read,2701-PM-1205S - ITF Waste Gas FanAcoustic Enclosure Fan_Phase A current,A,Permanent,"",""
2701-PM-1204B_I_A,152,4,32-Bit Floating,3,Read,2701-PM-1204B - ITF Waste Gas FanAcoustic Enclosure Fan_Phase A current,A,Permanent,"",""
2701-PM-1207B_I_A,154,4,32-Bit Floating,3,Read,2701-PM-1207B - Slop Drum HC Pump_Phase A current,A,Permanent,"",""
2701-PM-1205A_I_A,156,4,32-Bit Floating,3,Read,2701-PM-1205A - Slop Drum HC Pump_Phase A current,A,Permanent,"",""
2701-PK-1201B-M_OP_F,158,4,32-Bit Floating,3,Read,2701-PK-1201B-M - TBC Solution StorageDrum 2701-V-1701Agitator_Operating Frequency,Hz,Permanent,"",""
1630-PM-214A,1,6,16-Bit Unsigned,6,Write,"1630-PM-214A HP Flare K.O.Drum Pump : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1630-PM-605A,2,6,16-Bit Unsigned,6,Write,"1630-PM-605A LP Flare K.O.Drum Pump : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1130-PM-305A,3,6,16-Bit Unsigned,6,Write,"1130-PM-305A Offgas Absorber Bottom Pump : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1130-PM-306A,4,6,16-Bit Unsigned,6,Write,"1130-PM-306A Rich Oil Stripper Bottom Pump : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1162-PM-602,5,6,16-Bit Unsigned,6,Write,"1162-PM-602 SM Slop Drum water Pump : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1162-PM-603,6,6,16-Bit Unsigned,6,Write,"1162-PM-603 SM Slop Drum HC Pump : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
"",7,6,16-Bit Unsigned,6,Write,"SPARE : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1130-PM-311,8,6,16-Bit Unsigned,6,Write,"1130-PM-311 Back-washed pump : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1612-PM-611A,9,6,16-Bit Unsigned,6,Write,"1612-PM-611A Desuperheater Water Pump : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1612-PM-001A,10,6,16-Bit Unsigned,6,Write,"1612-PM-001A oil pump motor : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1612-P-611A.HE-JB,11,6,16-Bit Unsigned,6,Write,"1612-P-611A.HE-JB Oil heater junction box : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1624-PM-614,12,6,16-Bit Unsigned,6,Write,"1624-PM-614 Wasteoil Sump Pump : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
"",13,6,16-Bit Unsigned,6,Write,"SPARE : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1130-PM-302A,14,6,16-Bit Unsigned,6,Write,"1130-PM-302A Process Condensate Pump : MCU TYPE DOL2:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1110-KM-101A-2,15,6,16-Bit Unsigned,6,Write,"1110-KM-101A-2 Barring motor : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1110-PM-131A,16,6,16-Bit Unsigned,6,Write,"1110-PM-131A Oil pump motor 1 : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1110-PM-131B,17,6,16-Bit Unsigned,6,Write,"1110-PM-131B Oil pump motor 2 : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1110-KM-101A.EH02,18,6,16-Bit Unsigned,6,Write,"1110-KM-101A.EH02 Electric heater for crankcase : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1110-PM-133A,19,6,16-Bit Unsigned,6,Write,"1110-PM-133A Water pump motor 1 : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1110-V-136.EH,20,6,16-Bit Unsigned,6,Write,"1110-V-136.EH Electric heater for water tank : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
